,date,state,fips,cases,deaths,new_deaths,new_cases
25204,2021-06-04,Alabama,1,545585,11198,10.0,557.0
25259,2021-06-05,Alabama,1,545585,11198,0.0,0.0
25314,2021-06-06,Alabama,1,545585,11198,0.0,0.0
25369,2021-06-07,Alabama,1,546324,11217,19.0,739.0
25424,2021-06-08,Alabama,1,546540,11220,3.0,216.0
25479,2021-06-09,Alabama,1,546845,11249,29.0,305.0
25534,2021-06-10,Alabama,1,547135,11252,3.0,290.0
25589,2021-06-11,Alabama,1,547323,11266,14.0,188.0
25644,2021-06-12,Alabama,1,547323,11266,0.0,0.0
25699,2021-06-13,Alabama,1,547323,11266,0.0,0.0
25754,2021-06-14,Alabama,1,547873,11274,8.0,550.0
25809,2021-06-15,Alabama,1,548163,11281,7.0,290.0
25864,2021-06-16,Alabama,1,548323,11288,7.0,160.0
25919,2021-06-17,Alabama,1,548323,11288,0.0,0.0
25974,2021-06-18,Alabama,1,548657,11306,18.0,334.0
26029,2021-06-19,Alabama,1,548657,11306,0.0,0.0
26084,2021-06-20,Alabama,1,548657,11306,0.0,0.0
26139,2021-06-21,Alabama,1,549013,11311,5.0,356.0
26194,2021-06-22,Alabama,1,549013,11311,0.0,0.0
26249,2021-06-23,Alabama,1,549394,11328,17.0,381.0
26304,2021-06-24,Alabama,1,549394,11328,0.0,0.0
26359,2021-06-25,Alabama,1,549934,11336,8.0,540.0
26414,2021-06-26,Alabama,1,549934,11336,0.0,0.0
26469,2021-06-27,Alabama,1,549934,11336,0.0,0.0
26524,2021-06-28,Alabama,1,550451,11338,2.0,517.0
26579,2021-06-29,Alabama,1,550451,11338,0.0,0.0
26634,2021-06-30,Alabama,1,550983,11352,14.0,532.0
26689,2021-07-01,Alabama,1,550983,11352,0.0,0.0
26744,2021-07-02,Alabama,1,551298,11358,6.0,315.0
26799,2021-07-03,Alabama,1,551298,11358,0.0,0.0
26854,2021-07-04,Alabama,1,551298,11358,0.0,0.0
26909,2021-07-05,Alabama,1,551298,11358,0.0,0.0
26964,2021-07-06,Alabama,1,551298,11358,0.0,0.0
27019,2021-07-07,Alabama,1,552911,11387,29.0,1613.0
27074,2021-07-08,Alabama,1,552911,11387,0.0,0.0
27129,2021-07-09,Alabama,1,554071,11398,11.0,1160.0
27184,2021-07-10,Alabama,1,554605,11402,4.0,534.0
27239,2021-07-11,Alabama,1,554605,11402,0.0,0.0
27294,2021-07-12,Alabama,1,555215,11402,0.0,610.0
27349,2021-07-13,Alabama,1,555215,11402,0.0,0.0
27404,2021-07-14,Alabama,1,556613,11428,26.0,1398.0
27459,2021-07-15,Alabama,1,557578,11439,11.0,965.0
27514,2021-07-16,Alabama,1,558577,11442,3.0,999.0
27569,2021-07-17,Alabama,1,559478,11443,1.0,901.0
27624,2021-07-18,Alabama,1,560202,11443,0.0,724.0
27679,2021-07-19,Alabama,1,560920,11443,0.0,718.0
27734,2021-07-20,Alabama,1,562311,11460,17.0,1391.0
27789,2021-07-21,Alabama,1,563943,11462,2.0,1632.0
27844,2021-07-22,Alabama,1,565510,11468,6.0,1567.0
27899,2021-07-23,Alabama,1,567243,11472,4.0,1733.0
27954,2021-07-24,Alabama,1,569131,11483,11.0,1888.0
28009,2021-07-25,Alabama,1,570667,11483,0.0,1536.0
28064,2021-07-26,Alabama,1,572070,11483,0.0,1403.0
28119,2021-07-27,Alabama,1,574737,11492,9.0,2667.0
28174,2021-07-28,Alabama,1,577463,11510,18.0,2726.0
28229,2021-07-29,Alabama,1,580193,11516,6.0,2730.0
28284,2021-07-30,Alabama,1,580193,11516,0.0,0.0
28339,2021-07-31,Alabama,1,585607,11536,20.0,5414.0
28394,2021-08-01,Alabama,1,587405,11536,0.0,1798.0
28449,2021-08-02,Alabama,1,589110,11536,0.0,1705.0
28504,2021-08-03,Alabama,1,592417,11542,6.0,3307.0
28559,2021-08-04,Alabama,1,595816,11561,19.0,3399.0
28614,2021-08-05,Alabama,1,599633,11574,13.0,3817.0
28669,2021-08-06,Alabama,1,603318,11600,26.0,3685.0
28724,2021-08-07,Alabama,1,607209,11624,24.0,3891.0
28779,2021-08-08,Alabama,1,607209,11624,0.0,0.0
28834,2021-08-09,Alabama,1,612086,11625,1.0,4877.0
28889,2021-08-10,Alabama,1,615901,11648,23.0,3815.0
28944,2021-08-11,Alabama,1,619752,11689,41.0,3851.0
28999,2021-08-12,Alabama,1,623919,11724,35.0,4167.0
29054,2021-08-13,Alabama,1,627905,11765,41.0,3986.0
29109,2021-08-14,Alabama,1,627905,11765,0.0,0.0
29164,2021-08-15,Alabama,1,634897,11798,33.0,6992.0
29219,2021-08-16,Alabama,1,637363,11799,1.0,2466.0
29274,2021-08-17,Alabama,1,641386,11832,33.0,4023.0
29329,2021-08-18,Alabama,1,645851,11872,40.0,4465.0
29384,2021-08-19,Alabama,1,649741,11914,42.0,3890.0
29439,2021-08-20,Alabama,1,653540,11942,28.0,3799.0
29494,2021-08-21,Alabama,1,659750,12000,58.0,6210.0
29549,2021-08-22,Alabama,1,663065,12000,0.0,3315.0
29604,2021-08-23,Alabama,1,665653,12000,0.0,2588.0
29659,2021-08-24,Alabama,1,665653,12000,0.0,0.0
29714,2021-08-25,Alabama,1,665653,12000,0.0,0.0
29769,2021-08-26,Alabama,1,676795,12103,103.0,11142.0
29824,2021-08-27,Alabama,1,681828,12153,50.0,5033.0
29879,2021-08-28,Alabama,1,688018,12219,66.0,6190.0
29934,2021-08-29,Alabama,1,691451,12222,3.0,3433.0
29989,2021-08-30,Alabama,1,694523,12222,0.0,3072.0
30044,2021-08-31,Alabama,1,699729,12283,61.0,5206.0
30099,2021-09-01,Alabama,1,704420,12291,8.0,4691.0
30154,2021-09-02,Alabama,1,709732,12330,39.0,5312.0
30209,2021-09-03,Alabama,1,714860,12394,64.0,5128.0
30264,2021-09-04,Alabama,1,719280,12414,20.0,4420.0
30319,2021-09-05,Alabama,1,722122,12415,1.0,2842.0
30374,2021-09-06,Alabama,1,724688,12416,1.0,2566.0
30429,2021-09-07,Alabama,1,727360,12420,4.0,2672.0
30484,2021-09-08,Alabama,1,732151,12488,68.0,4791.0
30539,2021-09-09,Alabama,1,736518,12552,64.0,4367.0
30594,2021-09-10,Alabama,1,741318,12605,53.0,4800.0
30649,2021-09-11,Alabama,1,745812,12673,68.0,4494.0
30704,2021-09-12,Alabama,1,747606,12676,3.0,1794.0
30759,2021-09-13,Alabama,1,750298,12678,2.0,2692.0
30814,2021-09-14,Alabama,1,754242,12718,40.0,3944.0
30869,2021-09-15,Alabama,1,757893,12784,66.0,3651.0
30924,2021-09-16,Alabama,1,761865,12856,72.0,3972.0
30979,2021-09-17,Alabama,1,764839,13048,192.0,2974.0
31034,2021-09-18,Alabama,1,768301,13209,161.0,3462.0
31089,2021-09-19,Alabama,1,770391,13210,1.0,2090.0
31144,2021-09-20,Alabama,1,772311,13210,0.0,1920.0
31199,2021-09-21,Alabama,1,775531,13460,250.0,3220.0
31254,2021-09-22,Alabama,1,778549,13665,205.0,3018.0
31310,2021-09-23,Alabama,1,781915,13798,133.0,3366.0
31366,2021-09-24,Alabama,1,784484,13921,123.0,2569.0
31422,2021-09-25,Alabama,1,787421,14022,101.0,2937.0
31478,2021-09-26,Alabama,1,789054,14022,0.0,1633.0
31534,2021-09-27,Alabama,1,790648,14025,3.0,1594.0
31590,2021-09-28,Alabama,1,792632,14155,130.0,1984.0
31646,2021-09-29,Alabama,1,794773,14200,45.0,2141.0
31702,2021-09-30,Alabama,1,796475,14299,99.0,1702.0
31758,2021-10-01,Alabama,1,798320,14393,94.0,1845.0
31814,2021-10-02,Alabama,1,799800,14469,76.0,1480.0
31870,2021-10-03,Alabama,1,800692,14470,1.0,892.0
31926,2021-10-04,Alabama,1,801428,14471,1.0,736.0
31982,2021-10-05,Alabama,1,802977,14542,71.0,1549.0
32038,2021-10-06,Alabama,1,804249,14612,70.0,1272.0
32094,2021-10-07,Alabama,1,805511,14675,63.0,1262.0
32150,2021-10-08,Alabama,1,806560,14756,81.0,1049.0
32206,2021-10-09,Alabama,1,807479,14857,101.0,919.0
32262,2021-10-10,Alabama,1,808132,14858,1.0,653.0
32318,2021-10-11,Alabama,1,808599,14859,1.0,467.0
32374,2021-10-12,Alabama,1,809485,14869,10.0,886.0
32430,2021-10-13,Alabama,1,810501,14980,111.0,1016.0
32486,2021-10-14,Alabama,1,811551,15101,121.0,1050.0
32542,2021-10-15,Alabama,1,812694,15142,41.0,1143.0
32598,2021-10-16,Alabama,1,813481,15179,37.0,787.0
32654,2021-10-17,Alabama,1,814025,15179,0.0,544.0
32710,2021-10-18,Alabama,1,814363,15179,0.0,338.0
32766,2021-10-19,Alabama,1,815324,15263,84.0,961.0
32822,2021-10-20,Alabama,1,815989,15311,48.0,665.0
32878,2021-10-21,Alabama,1,817054,15320,9.0,1065.0
32934,2021-10-22,Alabama,1,818652,15378,58.0,1598.0
32990,2021-10-23,Alabama,1,819597,15406,28.0,945.0
33046,2021-10-24,Alabama,1,820011,15407,1.0,414.0
33102,2021-10-25,Alabama,1,820312,15407,0.0,301.0
33158,2021-10-26,Alabama,1,821255,15424,17.0,943.0
33214,2021-10-27,Alabama,1,828648,15432,8.0,7393.0
33270,2021-10-28,Alabama,1,830789,15484,52.0,2141.0
33326,2021-10-29,Alabama,1,831165,15532,48.0,376.0
33382,2021-10-30,Alabama,1,831653,15573,41.0,488.0
33438,2021-10-31,Alabama,1,832047,15573,0.0,394.0
33494,2021-11-01,Alabama,1,832264,15573,0.0,217.0
33550,2021-11-02,Alabama,1,833009,15629,56.0,745.0
33606,2021-11-03,Alabama,1,833493,15676,47.0,484.0
33662,2021-11-04,Alabama,1,834582,15734,58.0,1089.0
33718,2021-11-05,Alabama,1,835157,15786,52.0,575.0
33774,2021-11-06,Alabama,1,835740,15834,48.0,583.0
33830,2021-11-07,Alabama,1,836032,15834,0.0,292.0
33886,2021-11-08,Alabama,1,836255,15834,0.0,223.0
33942,2021-11-09,Alabama,1,837250,15879,45.0,995.0
33998,2021-11-10,Alabama,1,837428,15917,38.0,178.0
34054,2021-11-11,Alabama,1,838114,15934,17.0,686.0
34110,2021-11-12,Alabama,1,838836,15934,0.0,722.0
34166,2021-11-13,Alabama,1,839436,15981,47.0,600.0
34222,2021-11-14,Alabama,1,839695,15981,0.0,259.0
34278,2021-11-15,Alabama,1,839953,15981,0.0,258.0
34334,2021-11-16,Alabama,1,840495,15999,18.0,542.0
34390,2021-11-17,Alabama,1,840991,16025,26.0,496.0
34446,2021-11-18,Alabama,1,841483,16043,18.0,492.0
34502,2021-11-19,Alabama,1,841956,16063,20.0,473.0
34558,2021-11-20,Alabama,1,842636,16073,10.0,680.0
34614,2021-11-21,Alabama,1,842908,16073,0.0,272.0
34670,2021-11-22,Alabama,1,843161,16073,0.0,253.0
34726,2021-11-23,Alabama,1,843780,16086,13.0,619.0
34782,2021-11-24,Alabama,1,844196,16102,16.0,416.0
34838,2021-11-25,Alabama,1,844594,16115,13.0,398.0
34894,2021-11-26,Alabama,1,844594,16115,0.0,0.0
34950,2021-11-27,Alabama,1,844951,16115,0.0,357.0
35006,2021-11-28,Alabama,1,845108,16115,0.0,157.0
35062,2021-11-29,Alabama,1,845284,16116,1.0,176.0
35118,2021-11-30,Alabama,1,845761,16119,3.0,477.0
35174,2021-12-01,Alabama,1,846297,16143,24.0,536.0
35230,2021-12-02,Alabama,1,847064,16157,14.0,767.0
35286,2021-12-03,Alabama,1,847659,16172,15.0,595.0
35342,2021-12-04,Alabama,1,848137,16185,13.0,478.0
35398,2021-12-05,Alabama,1,848498,16185,0.0,361.0
35454,2021-12-06,Alabama,1,848779,16185,0.0,281.0
35510,2021-12-07,Alabama,1,849409,16199,14.0,630.0
35566,2021-12-08,Alabama,1,850096,16203,4.0,687.0
35622,2021-12-09,Alabama,1,850645,16203,0.0,549.0
35678,2021-12-10,Alabama,1,851237,16243,40.0,592.0
35734,2021-12-11,Alabama,1,851950,16265,22.0,713.0
35790,2021-12-12,Alabama,1,852280,16265,0.0,330.0
35846,2021-12-13,Alabama,1,852574,16265,0.0,294.0
35902,2021-12-14,Alabama,1,854229,16285,20.0,1655.0
35958,2021-12-15,Alabama,1,854876,16304,19.0,647.0
36014,2021-12-16,Alabama,1,855692,16320,16.0,816.0
36070,2021-12-17,Alabama,1,856600,16343,23.0,908.0
36126,2021-12-18,Alabama,1,857292,16353,10.0,692.0
36182,2021-12-19,Alabama,1,857844,16353,0.0,552.0
36238,2021-12-20,Alabama,1,858396,16353,0.0,552.0
36294,2021-12-21,Alabama,1,859650,16368,15.0,1254.0
36350,2021-12-22,Alabama,1,861110,16380,12.0,1460.0
36406,2021-12-23,Alabama,1,863170,16402,22.0,2060.0
36462,2021-12-24,Alabama,1,865636,16418,16.0,2466.0
36518,2021-12-25,Alabama,1,868085,16418,0.0,2449.0
36574,2021-12-26,Alabama,1,868948,16418,0.0,863.0
36630,2021-12-27,Alabama,1,870627,16418,0.0,1679.0
36686,2021-12-28,Alabama,1,874332,16436,18.0,3705.0
36742,2021-12-29,Alabama,1,880307,16454,18.0,5975.0
36798,2021-12-30,Alabama,1,888563,16455,1.0,8256.0
36854,2021-12-31,Alabama,1,896614,16455,0.0,8051.0
36910,2022-01-01,Alabama,1,896614,16455,0.0,0.0
36966,2022-01-02,Alabama,1,909541,16455,0.0,12927.0
37022,2022-01-03,Alabama,1,913603,16455,0.0,4062.0
37078,2022-01-04,Alabama,1,921175,16496,41.0,7572.0
37134,2022-01-05,Alabama,1,932250,16503,7.0,11075.0
37190,2022-01-06,Alabama,1,944876,16543,40.0,12626.0
37246,2022-01-07,Alabama,1,957848,16585,42.0,12972.0
37302,2022-01-08,Alabama,1,966180,16624,39.0,8332.0
37358,2022-01-09,Alabama,1,978632,16624,0.0,12452.0
37414,2022-01-10,Alabama,1,984882,16624,0.0,6250.0
37470,2022-01-11,Alabama,1,993418,16630,6.0,8536.0
37526,2022-01-12,Alabama,1,1004622,16641,11.0,11204.0
37582,2022-01-13,Alabama,1,1004622,16641,0.0,0.0
37638,2022-01-14,Alabama,1,1004622,16641,0.0,0.0
37694,2022-01-15,Alabama,1,1004622,16641,0.0,0.0
37750,2022-01-16,Alabama,1,1056478,16734,93.0,51856.0
37806,2022-01-17,Alabama,1,1064536,16734,0.0,8058.0
37862,2022-01-18,Alabama,1,1071264,16734,0.0,6728.0
37918,2022-01-19,Alabama,1,1088370,16756,22.0,17106.0
37974,2022-01-20,Alabama,1,1104356,16792,36.0,15986.0
38030,2022-01-21,Alabama,1,1120881,16824,32.0,16525.0
38086,2022-01-22,Alabama,1,1137387,16826,2.0,16506.0
38142,2022-01-23,Alabama,1,1147194,16826,0.0,9807.0
38198,2022-01-24,Alabama,1,1153149,16826,0.0,5955.0
38254,2022-01-25,Alabama,1,1153149,16826,0.0,0.0
38310,2022-01-26,Alabama,1,1153149,16826,0.0,0.0
38366,2022-01-27,Alabama,1,1153149,16826,0.0,0.0
38422,2022-01-28,Alabama,1,1153149,16826,0.0,0.0
38478,2022-01-29,Alabama,1,1206308,17086,260.0,53159.0
38534,2022-01-30,Alabama,1,1212798,17086,0.0,6490.0
38590,2022-01-31,Alabama,1,1218257,17086,0.0,5459.0
38646,2022-02-01,Alabama,1,1223896,17146,60.0,5639.0
38702,2022-02-02,Alabama,1,1229300,17215,69.0,5404.0
38758,2022-02-03,Alabama,1,1229300,17215,0.0,0.0
38814,2022-02-04,Alabama,1,1240496,17371,156.0,11196.0
38870,2022-02-05,Alabama,1,1242420,17371,0.0,1924.0
38926,2022-02-06,Alabama,1,1242420,17371,0.0,0.0
38982,2022-02-07,Alabama,1,1245876,17387,16.0,3456.0
39038,2022-02-08,Alabama,1,1250383,17407,20.0,4507.0
39094,2022-02-09,Alabama,1,1254032,17452,45.0,3649.0
39150,2022-02-10,Alabama,1,1256745,17502,50.0,2713.0
39206,2022-02-11,Alabama,1,1259580,17505,3.0,2835.0
39262,2022-02-12,Alabama,1,1262018,17571,66.0,2438.0
39318,2022-02-13,Alabama,1,1263072,17571,0.0,1054.0
39374,2022-02-14,Alabama,1,1263796,17571,0.0,724.0
39430,2022-02-15,Alabama,1,1265932,17656,85.0,2136.0
39486,2022-02-16,Alabama,1,1267907,17749,93.0,1975.0
39542,2022-02-17,Alabama,1,1270015,17787,38.0,2108.0
39598,2022-02-18,Alabama,1,1271455,17877,90.0,1440.0
39654,2022-02-19,Alabama,1,1272608,17933,56.0,1153.0
39710,2022-02-20,Alabama,1,1273092,17933,0.0,484.0
39766,2022-02-21,Alabama,1,1273484,17933,0.0,392.0
39822,2022-02-22,Alabama,1,1274123,17938,5.0,639.0
39878,2022-02-23,Alabama,1,1275355,18007,69.0,1232.0
39934,2022-02-24,Alabama,1,1276580,18102,95.0,1225.0
39990,2022-02-25,Alabama,1,1277837,18186,84.0,1257.0
40046,2022-02-26,Alabama,1,1279006,18225,39.0,1169.0
40102,2022-02-27,Alabama,1,1279364,18225,0.0,358.0
40158,2022-02-28,Alabama,1,1279565,18225,0.0,201.0
40214,2022-03-01,Alabama,1,1280351,18287,62.0,786.0
40270,2022-03-02,Alabama,1,1281610,18335,48.0,1259.0
40326,2022-03-03,Alabama,1,1282372,18407,72.0,762.0
40382,2022-03-04,Alabama,1,1282945,18480,73.0,573.0
40438,2022-03-05,Alabama,1,1282945,18480,0.0,0.0
40494,2022-03-06,Alabama,1,1282945,18480,0.0,0.0
40550,2022-03-07,Alabama,1,1286655,18569,89.0,3710.0
40606,2022-03-08,Alabama,1,1287286,18648,79.0,631.0
40662,2022-03-09,Alabama,1,1287822,18694,46.0,536.0
40718,2022-03-10,Alabama,1,1288454,18766,72.0,632.0
40774,2022-03-11,Alabama,1,1288999,18832,66.0,545.0
40830,2022-03-12,Alabama,1,1288999,18832,0.0,0.0
40886,2022-03-13,Alabama,1,1288999,18832,0.0,0.0
40942,2022-03-14,Alabama,1,1289510,18890,58.0,511.0
40998,2022-03-15,Alabama,1,1289727,18943,53.0,217.0
41054,2022-03-16,Alabama,1,1290165,18944,1.0,438.0
41110,2022-03-17,Alabama,1,1290692,18998,54.0,527.0
41166,2022-03-18,Alabama,1,1291186,19038,40.0,494.0
41222,2022-03-19,Alabama,1,1291186,19038,0.0,0.0
41278,2022-03-20,Alabama,1,1291186,19038,0.0,0.0
41334,2022-03-21,Alabama,1,1291561,19093,55.0,375.0
41390,2022-03-22,Alabama,1,1291761,19139,46.0,200.0
41446,2022-03-23,Alabama,1,1291946,19169,30.0,185.0
41502,2022-03-24,Alabama,1,1292344,19173,4.0,398.0
41558,2022-03-25,Alabama,1,1292508,19210,37.0,164.0
41614,2022-03-26,Alabama,1,1292508,19210,0.0,0.0
41670,2022-03-27,Alabama,1,1292508,19210,0.0,0.0
41726,2022-03-28,Alabama,1,1294532,19234,24.0,2024.0
41782,2022-03-29,Alabama,1,1294816,19280,46.0,284.0
41838,2022-03-30,Alabama,1,1295069,19284,4.0,253.0
41894,2022-03-31,Alabama,1,1295327,19290,6.0,258.0
41950,2022-04-01,Alabama,1,1295468,19313,23.0,141.0
42006,2022-04-02,Alabama,1,1295468,19313,0.0,0.0
42062,2022-04-03,Alabama,1,1295468,19313,0.0,0.0
42118,2022-04-04,Alabama,1,1295901,19336,23.0,433.0
42174,2022-04-05,Alabama,1,1296137,19362,26.0,236.0
42230,2022-04-06,Alabama,1,1296357,19374,12.0,220.0
42286,2022-04-07,Alabama,1,1296558,19374,0.0,201.0
42342,2022-04-08,Alabama,1,1296730,19376,2.0,172.0
42398,2022-04-09,Alabama,1,1296730,19376,0.0,0.0
42454,2022-04-10,Alabama,1,1296730,19376,0.0,0.0
42510,2022-04-11,Alabama,1,1297091,19379,3.0,361.0
42566,2022-04-12,Alabama,1,1297305,19417,38.0,214.0
42622,2022-04-13,Alabama,1,1297461,19441,24.0,156.0
42678,2022-04-14,Alabama,1,1297649,19475,34.0,188.0
42734,2022-04-15,Alabama,1,1297869,19502,27.0,220.0
42790,2022-04-16,Alabama,1,1297869,19502,0.0,0.0
42846,2022-04-17,Alabama,1,1297869,19502,0.0,0.0
42902,2022-04-18,Alabama,1,1297869,19502,0.0,0.0
42958,2022-04-19,Alabama,1,1298473,19513,11.0,604.0
43014,2022-04-20,Alabama,1,1298626,19524,11.0,153.0
43070,2022-04-21,Alabama,1,1298880,19529,5.0,254.0
43126,2022-04-22,Alabama,1,1299137,19541,12.0,257.0
43182,2022-04-23,Alabama,1,1299137,19541,0.0,0.0
43238,2022-04-24,Alabama,1,1299137,19541,0.0,0.0
43294,2022-04-25,Alabama,1,1299816,19545,4.0,679.0
43350,2022-04-26,Alabama,1,1300076,19545,0.0,260.0
43406,2022-04-27,Alabama,1,1300278,19559,14.0,202.0
43462,2022-04-28,Alabama,1,1300511,19561,2.0,233.0
43518,2022-04-29,Alabama,1,1300733,19567,6.0,222.0
43574,2022-04-30,Alabama,1,1300733,19567,0.0,0.0
43630,2022-05-01,Alabama,1,1300733,19567,0.0,0.0
43686,2022-05-02,Alabama,1,1301171,19570,3.0,438.0
43742,2022-05-03,Alabama,1,1301463,19585,15.0,292.0
43798,2022-05-04,Alabama,1,1301805,19590,5.0,342.0
43854,2022-05-05,Alabama,1,1302155,19593,3.0,350.0
43910,2022-05-06,Alabama,1,1302397,19601,8.0,242.0
43966,2022-05-07,Alabama,1,1302397,19601,0.0,0.0
44022,2022-05-08,Alabama,1,1302397,19601,0.0,0.0
44078,2022-05-09,Alabama,1,1302945,19601,0.0,548.0
44134,2022-05-10,Alabama,1,1303441,19606,5.0,496.0
44190,2022-05-11,Alabama,1,1303835,19606,0.0,394.0
44246,2022-05-12,Alabama,1,1304291,19623,17.0,456.0
44302,2022-05-13,Alabama,1,1304710,19628,5.0,419.0
44358,2022-05-14,Alabama,1,1304710,19628,0.0,0.0
44414,2022-05-15,Alabama,1,1304710,19628,0.0,0.0
44470,2022-05-16,Alabama,1,1305665,19631,3.0,955.0
44526,2022-05-17,Alabama,1,1306116,19633,2.0,451.0
44582,2022-05-18,Alabama,1,1306662,19633,0.0,546.0
44638,2022-05-19,Alabama,1,1307291,19641,8.0,629.0
44694,2022-05-20,Alabama,1,1307883,19645,4.0,592.0
44750,2022-05-21,Alabama,1,1307883,19645,0.0,0.0
44806,2022-05-22,Alabama,1,1307883,19645,0.0,0.0
44862,2022-05-23,Alabama,1,1309185,19649,4.0,1302.0
44918,2022-05-24,Alabama,1,1309743,19650,1.0,558.0
44974,2022-05-25,Alabama,1,1310513,19651,1.0,770.0
45030,2022-05-26,Alabama,1,1311381,19651,0.0,868.0
45086,2022-05-27,Alabama,1,1312437,19658,7.0,1056.0
45142,2022-05-28,Alabama,1,1312437,19658,0.0,0.0
45198,2022-05-29,Alabama,1,1312437,19658,0.0,0.0
45254,2022-05-30,Alabama,1,1312437,19658,0.0,0.0
45310,2022-05-31,Alabama,1,1314963,19664,6.0,2526.0
45366,2022-06-01,Alabama,1,1315934,19664,0.0,971.0
45422,2022-06-02,Alabama,1,1317029,19664,0.0,1095.0
45478,2022-06-03,Alabama,1,1317029,19664,0.0,0.0
45534,2022-06-04,Alabama,1,1317029,19664,0.0,0.0
45590,2022-06-05,Alabama,1,1317029,19664,0.0,0.0
45646,2022-06-06,Alabama,1,1320708,19676,12.0,3679.0
45702,2022-06-07,Alabama,1,1321892,19676,0.0,1184.0
45758,2022-06-08,Alabama,1,1322957,19676,0.0,1065.0
45814,2022-06-09,Alabama,1,1324178,19684,8.0,1221.0
45870,2022-06-10,Alabama,1,1325361,19692,8.0,1183.0
45926,2022-06-11,Alabama,1,1325361,19692,0.0,0.0
45982,2022-06-12,Alabama,1,1325361,19692,0.0,0.0
46038,2022-06-13,Alabama,1,1328321,19695,3.0,2960.0
46094,2022-06-14,Alabama,1,1329827,19695,0.0,1506.0
46150,2022-06-15,Alabama,1,1331452,19696,1.0,1625.0
46206,2022-06-16,Alabama,1,1333137,19696,0.0,1685.0
46262,2022-06-17,Alabama,1,1334981,19696,0.0,1844.0
46318,2022-06-18,Alabama,1,1334981,19696,0.0,0.0
46374,2022-06-19,Alabama,1,1334981,19696,0.0,0.0
46430,2022-06-20,Alabama,1,1338177,19697,1.0,3196.0
46486,2022-06-21,Alabama,1,1340110,19697,0.0,1933.0
46542,2022-06-22,Alabama,1,1342150,19722,25.0,2040.0
46598,2022-06-23,Alabama,1,1344233,19723,1.0,2083.0
46654,2022-06-24,Alabama,1,1346268,19729,6.0,2035.0
46710,2022-06-25,Alabama,1,1346268,19729,0.0,0.0
46766,2022-06-26,Alabama,1,1346268,19729,0.0,0.0
46822,2022-06-27,Alabama,1,1350735,19734,5.0,4467.0
46878,2022-06-28,Alabama,1,1352915,19739,5.0,2180.0
46934,2022-06-29,Alabama,1,1355340,19740,1.0,2425.0
46990,2022-06-30,Alabama,1,1357266,19755,15.0,1926.0
47046,2022-07-01,Alabama,1,1359051,19759,4.0,1785.0
47102,2022-07-02,Alabama,1,1359051,19759,0.0,0.0
47158,2022-07-03,Alabama,1,1359051,19759,0.0,0.0
47214,2022-07-04,Alabama,1,1362388,19766,7.0,3337.0
47270,2022-07-05,Alabama,1,1363194,19766,0.0,806.0
47326,2022-07-06,Alabama,1,1367570,19766,0.0,4376.0
47382,2022-07-07,Alabama,1,1370792,19781,15.0,3222.0
47438,2022-07-08,Alabama,1,1373684,19786,5.0,2892.0
47494,2022-07-09,Alabama,1,1373684,19786,0.0,0.0
47550,2022-07-10,Alabama,1,1373684,19786,0.0,0.0
47606,2022-07-11,Alabama,1,1378259,19795,9.0,4575.0
47662,2022-07-12,Alabama,1,1382137,19804,9.0,3878.0
47718,2022-07-13,Alabama,1,1384836,19812,8.0,2699.0
47774,2022-07-14,Alabama,1,1387729,19821,9.0,2893.0
47830,2022-07-15,Alabama,1,1390333,19822,1.0,2604.0
47886,2022-07-16,Alabama,1,1390333,19822,0.0,0.0
47942,2022-07-17,Alabama,1,1390333,19822,0.0,0.0
47998,2022-07-18,Alabama,1,1396285,19828,6.0,5952.0
48054,2022-07-19,Alabama,1,1398986,19836,8.0,2701.0
48110,2022-07-20,Alabama,1,1401893,19852,16.0,2907.0
48166,2022-07-21,Alabama,1,1404810,19859,7.0,2917.0
48222,2022-07-22,Alabama,1,1407699,19872,13.0,2889.0
48278,2022-07-23,Alabama,1,1407699,19872,0.0,0.0
48334,2022-07-24,Alabama,1,1407699,19872,0.0,0.0
48390,2022-07-25,Alabama,1,1413426,19888,16.0,5727.0
48446,2022-07-26,Alabama,1,1416310,19889,1.0,2884.0
48502,2022-07-27,Alabama,1,1419075,19890,1.0,2765.0
48558,2022-07-28,Alabama,1,1421760,19890,0.0,2685.0
48614,2022-07-29,Alabama,1,1424411,19891,1.0,2651.0
48670,2022-07-30,Alabama,1,1424411,19891,0.0,0.0
48726,2022-07-31,Alabama,1,1424411,19891,0.0,0.0
48782,2022-08-01,Alabama,1,1424411,19891,0.0,0.0
48838,2022-08-02,Alabama,1,1424411,19891,0.0,0.0
48894,2022-08-03,Alabama,1,1424411,19891,0.0,0.0
48950,2022-08-04,Alabama,1,1436458,19974,83.0,12047.0
49006,2022-08-05,Alabama,1,1436458,19974,0.0,0.0
49062,2022-08-06,Alabama,1,1436458,19974,0.0,0.0
49118,2022-08-07,Alabama,1,1436458,19974,0.0,0.0
49174,2022-08-08,Alabama,1,1436458,19974,0.0,0.0
49230,2022-08-09,Alabama,1,1436458,19974,0.0,0.0
49286,2022-08-10,Alabama,1,1436458,19974,0.0,0.0
49342,2022-08-11,Alabama,1,1449812,20026,52.0,13354.0
49398,2022-08-12,Alabama,1,1449812,20026,0.0,0.0
49454,2022-08-13,Alabama,1,1449812,20026,0.0,0.0
49510,2022-08-14,Alabama,1,1449812,20026,0.0,0.0
